B1_playerId,A1_actionId,C_actionId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,1,2,3,receive,1,0.014749362930064708,0.0,0.4899084595459473,0.0,0.4899084595459473,0.4899084595459473
0,1,2,4,receive,1,0.009017420119114883,0.0,0.4984624156588299,0.0,0.4984624156588299,0.4984624156588299
0,1,2,5,receive,1,0.09603214947185096,0.0,0.5004019592313607,0.0,0.5004019592313607,0.5004019592313607
0,1,2,6,receive,1,0.17891586735823645,0.0,0.49752911898221075,0.0,0.49752911898221075,0.49752911898221075
0,1,2,7,receive,1,0.011900249109761807,0.0,0.4922567375558541,0.0,0.4922567375558541,0.4922567375558541
0,1,2,8,receive,1,0.003932564726527736,0.0,0.7276381715145084,0.0,0.7276381715145084,0.7276381715145084
0,1,2,9,receive,1,0.006481843523970382,0.0,0.48967655781849095,0.0,0.48967655781849095,0.48967655781849095
0,1,2,10,receive,1,0.05954592248099157,0.0,0.5376653661632487,0.0,0.5376653661632487,0.5376653661632487
0,1,2,11,receive,1,0.02454034545336755,0.0,0.5434977527645598,0.0,0.5434977527645598,0.5434977527645598
0,1,2,12,receive,1,0.05748783958704646,0.0,0.5420589151535039,0.0,0.5420589151535039,0.5420589151535039
0,1,2,13,receive,1,0.1861326723619235,0.0,0.5711633978848731,0.0,0.5711633978848731,0.5711633978848731
0,1,2,14,receive,1,0.00217425405008337,0.0,0.636008818302551,0.0,0.636008818302551,0.636008818302551
0,1,3,1,receive,1,0.1609755482739573,0.0,0.43347949207565184,0.0,0.43347949207565184,0.43347949207565184
0,1,3,2,receive,1,0.1881139605531033,0.0,0.4960211726285209,0.0,0.4960211726285209,0.4960211726285209
0,1,3,3,receive,1,0.014749362930064708,0.0,0.48852167237606886,0.0,0.48852167237606886,0.48852167237606886
0,1,3,4,receive,1,0.009017420119114883,0.0,0.49707514321801527,0.0,0.49707514321801527,0.49707514321801527
