phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
receive,6,6,2,26,0.47138189549444415,1,1.0,0.5
receive,7,2,3,26,0.49612563131807574,2,0.0,0.6666666666666666
receive,7,6,3,26,0.46602718547957683,1,0.0,0.3333333333333333
receive,10,2,6,26,0.505822405385049,1,0.0,0.16666666666666666
receive,10,10,6,26,0.41156960801721415,2,0.5,0.3333333333333333
receive,10,13,6,26,0.3446268566525017,3,0.3333333333333333,0.5
receive,4,5,1,27,0.42596534747723813,1,0.0,1.0
receive,1,2,3,28,0.5493109749946533,1,0.0,0.3333333333333333
receive,1,6,3,28,0.5225571198602652,2,1.0,0.6666666666666666
receive,4,2,1,28,0.5228642824656512,1,0.0,1.0
receive,10,1,6,28,0.5959754412351762,1,1.0,0.16666666666666666
receive,10,2,6,28,0.5389294667446751,3,0.3333333333333333,0.5
receive,10,13,6,28,0.3907078569225842,2,0.5,0.3333333333333333
receive,1,1,3,29,0.6038786970830211,2,0.5,0.6666666666666666
receive,1,13,3,29,0.37330413331187434,1,0.0,0.3333333333333333
receive,4,13,1,29,0.39244659548427113,1,0.0,1.0
receive,10,5,9,29,0.5530784249465509,2,0.5,0.2222222222222222
receive,10,13,9,29,0.41192361136925437,7,0.5714285714285714,0.7777777777777778
receive,11,1,7,29,0.6353684743733192,2,1.0,0.2857142857142857
receive,11,6,7,29,0.5630038478299915,1,1.0,0.14285714285714285
receive,11,10,7,29,0.5370700979253591,3,0.6666666666666666,0.42857142857142855
receive,11,13,7,29,0.41868659210876485,1,0.0,0.14285714285714285
receive,1,1,4,30,0.45482272028636495,1,1.0,0.25
receive,1,2,4,30,0.4054847497284736,1,0.0,0.25
receive,1,6,4,30,0.3669069293367685,1,0.0,0.25
receive,1,13,4,30,0.222032850807255,1,0.0,0.25
receive,4,2,1,30,0.3481273393088562,1,0.0,1.0
receive,6,1,3,30,0.486143105818112,1,0.0,0.3333333333333333
receive,6,2,3,30,0.4353929750492594,1,1.0,0.3333333333333333
receive,6,6,3,30,0.37895086207502215,1,0.0,0.3333333333333333
receive,7,2,1,30,0.37260118127847036,1,0.0,1.0
receive,10,1,7,30,0.42548482017589,1,0.0,0.14285714285714285
receive,10,2,7,30,0.37206789880271257,2,0.5,0.2857142857142857
receive,10,13,7,30,0.23402822053670283,4,0.5,0.5714285714285714
receive,11,1,7,30,0.4074317257069476,7,0.2857142857142857,1.0
receive,1,1,1,31,0.4592093464135098,1,0.0,1.0
