phase,A1_actionId,C_actionId,n_context,B1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
late,6,1,19,132,3,0,0.013649555885372092,1,0.0,0.05263157894736842
late,6,1,19,132,3,1,0.5747215748526514,1,1.0,0.05263157894736842
late,6,2,19,132,3,1,0.5397847002544908,7,0.5714285714285714,0.3684210526315789
late,6,5,19,132,3,1,0.515054076455879,1,1.0,0.05263157894736842
late,6,6,19,132,3,3,0.5353844785840988,4,0.75,0.21052631578947367
late,6,13,19,132,3,0,0.012896253707853016,1,0.0,0.05263157894736842
late,6,13,19,132,3,3,0.2655745605694701,3,0.3333333333333333,0.15789473684210525
late,6,14,19,132,3,3,0.23321989609079288,1,0.0,0.05263157894736842
late,7,1,1,132,1,1,0.6911395370537363,1,1.0,1.0
late,7,1,5,132,3,1,0.6787975694561165,1,1.0,0.2
late,7,2,5,132,3,1,0.6545414648931241,1,1.0,0.2
late,7,6,5,132,3,3,0.6555108878201261,1,1.0,0.2
late,7,8,5,132,3,3,0.5000127930172841,1,0.0,0.2
late,7,13,5,132,3,3,0.37089297388426884,1,1.0,0.2
late,8,1,9,132,3,1,0.6207363289718031,1,1.0,0.1111111111111111
late,8,2,9,132,3,1,0.5878071864974106,1,0.0,0.1111111111111111
late,8,5,9,132,3,1,0.568508434160591,1,1.0,0.1111111111111111
late,8,6,9,132,3,3,0.5893352936977698,2,0.5,0.2222222222222222
late,8,8,9,132,3,3,0.45227572714032316,2,0.0,0.2222222222222222
late,8,13,9,132,3,3,0.3087274984834709,1,1.0,0.1111111111111111
late,8,14,9,132,3,3,0.2740222480494089,1,0.0,0.1111111111111111
late,10,1,22,132,2,1,0.6470242028112868,1,1.0,0.045454545454545456
late,10,2,22,132,2,1,0.6183074012381881,4,0.75,0.18181818181818182
late,10,5,22,132,2,0,0.014985809690005373,1,0.0,0.045454545454545456
late,10,6,22,132,2,3,0.6303666588120383,6,1.0,0.2727272727272727
late,10,10,22,132,2,5,0.6150476802135324,1,1.0,0.045454545454545456
late,10,12,22,132,2,2,0.5714575839821917,2,0.5,0.09090909090909091
late,10,13,22,132,2,3,0.4160048433909861,7,0.5714285714285714,0.3181818181818182
late,10,1,2,132,3,1,0.645170826594681,1,0.0,0.5
late,10,5,2,132,3,1,0.6011809843888243,1,1.0,0.5
late,11,1,4,132,2,1,0.6796991149129189,2,0.5,0.5
late,11,4,4,132,2,4,0.7019281889918403,1,1.0,0.25
late,11,10,4,132,2,2,0.6036891463562423,1,1.0,0.25
late,12,1,13,132,2,0,0.013661786422585006,1,0.0,0.07692307692307693
late,12,1,13,132,2,1,0.5265724860475478,3,0.6666666666666666,0.23076923076923078
late,12,2,13,132,2,1,0.49825276029530335,1,0.0,0.07692307692307693
late,12,6,13,132,2,3,0.5216920543944251,1,1.0,0.07692307692307693
late,12,10,13,132,2,2,0.4664274823115633,2,0.5,0.15384615384615385
late,12,12,13,132,2,2,0.4607139214873428,5,0.4,0.38461538461538464
late,13,1,30,132,3,1,0.5105464460073386,1,0.0,0.03333333333333333
late,13,2,30,132,3,1,0.48618263207672574,5,0.4,0.16666666666666666
late,13,5,30,132,3,1,0.4780258375544341,2,1.0,0.06666666666666667
late,13,6,30,132,3,3,0.4999060544985936,8,0.5,0.26666666666666666
late,13,13,30,132,3,3,0.23903753050045154,12,0.08333333333333333,0.4
late,13,14,30,132,3,1,0.18288429279943264,1,1.0,0.03333333333333333
late,13,14,30,132,3,3,0.21303428736257674,1,0.0,0.03333333333333333
late,14,2,1,132,1,1,0.48001528438451213,1,1.0,1.0
late,14,2,5,132,3,0,0.01393247577405898,1,0.0,0.2
late,14,2,5,132,3,1,0.4747254234736172,1,0.0,0.2
late,14,14,5,132,3,0,0.013501575147462586,2,0.0,0.4
late,14,14,5,132,3,3,0.18611153328974753,1,1.0,0.2
late,1,1,28,133,1,1,0.6220704001348584,8,0.75,0.2857142857142857
late,1,2,28,133,1,1,0.5930210293377406,5,0.2,0.17857142857142858
late,1,5,28,133,1,1,0.5888156755583441,3,0.6666666666666666,0.10714285714285714
late,1,6,28,133,1,3,0.6015231645302123,8,0.625,0.2857142857142857
late,1,13,28,133,1,3,0.3600513791545164,4,0.5,0.14285714285714285
late,2,1,41,133,1,1,0.5776071166155992,3,0.6666666666666666,0.07317073170731707
late,2,2,41,133,1,1,0.5480653355564247,19,0.47368421052631576,0.4634146341463415
late,2,3,41,133,1,3,0.6225521901462963,1,1.0,0.024390243902439025
late,2,5,41,133,1,1,0.5318891425708562,4,0.5,0.0975609756097561
late,2,6,41,133,1,3,0.5457439486073528,7,0.5714285714285714,0.17073170731707318
late,2,13,41,133,1,3,0.3085402061807584,7,0.2857142857142857,0.17073170731707318
late,3,13,1,133,2,3,0.3278210835192674,1,1.0,1.0
late,4,13,1,133,1,3,0.4491627489067128,1,1.0,1.0
late,5,1,13,133,1,1,0.6132000835700955,2,0.5,0.15384615384615385
late,5,2,13,133,1,1,0.5866343307785692,3,0.6666666666666666,0.23076923076923078
late,5,5,13,133,1,1,0.5618735377195109,3,0.6666666666666666,0.23076923076923078
late,5,6,13,133,1,3,0.5765260058174975,4,0.75,0.3076923076923077
late,5,13,13,133,1,3,0.31676388217093954,1,0.0,0.07692307692307693
late,6,2,28,133,3,1,0.5627225619071544,14,0.5714285714285714,0.5
late,6,5,28,133,3,1,0.5419169746142039,2,1.0,0.07142857142857142
late,6,6,28,133,3,3,0.562724208608899,7,0.5714285714285714,0.25
late,6,13,28,133,3,3,0.2928438378978573,5,0.0,0.17857142857142858
late,7,2,9,133,3,1,0.6789421727299488,7,0.5714285714285714,0.7777777777777778
late,7,6,9,133,3,3,0.6793199485687597,1,0.0,0.1111111111111111
late,7,13,9,133,3,3,0.4157274823619858,1,1.0,0.1111111111111111
late,10,1,24,133,2,1,0.6767892373743635,3,0.6666666666666666,0.125
late,10,2,24,133,2,1,0.645830619383957,5,0.2,0.20833333333333334
late,10,6,24,133,2,3,0.6578450759529411,2,0.5,0.08333333333333333
late,10,10,24,133,2,2,0.5952680851119202,3,0.0,0.125
late,10,12,24,133,2,2,0.6107499341505228,6,0.5,0.25
late,10,13,24,133,2,3,0.4608904903382955,5,0.2,0.20833333333333334
late,10,1,4,133,3,1,0.6786954235169496,1,1.0,0.25
late,10,2,4,133,3,1,0.6481932084762957,1,0.0,0.25
late,10,6,4,133,3,3,0.6501363541754774,1,1.0,0.25
late,10,13,4,133,3,3,0.397659916216871,1,0.0,0.25
late,11,5,1,133,2,1,0.685465329262822,1,1.0,1.0
late,11,1,1,133,3,1,0.6891848565492225,1,1.0,1.0
late,12,2,27,133,2,1,0.5325871838919846,2,0.5,0.07407407407407407
late,12,3,27,133,2,2,0.5748263592149429,2,0.5,0.07407407407407407
late,12,6,27,133,2,3,0.5579118432513086,1,1.0,0.037037037037037035
late,12,10,27,133,2,2,0.5034637365109169,4,0.75,0.14814814814814814
late,12,12,27,133,2,2,0.5137224760464632,11,0.6363636363636364,0.4074074074074074
late,12,12,27,133,2,5,0.5794423089331656,3,1.0,0.1111111111111111
late,12,13,27,133,2,3,0.38365357390059185,2,0.0,0.07407407407407407
late,12,14,27,133,2,3,0.33114930911800283,2,0.5,0.07407407407407407
late,12,12,3,133,3,2,0.5001862891866734,1,0.0,0.3333333333333333
late,12,13,3,133,3,3,0.3052807978343339,2,0.5,0.6666666666666666
late,12,12,2,133,5,2,0.5178289139963119,2,0.5,1.0
late,13,2,10,133,3,1,0.5195594907727217,2,0.5,0.2
late,13,6,10,133,3,3,0.5312948764877771,1,1.0,0.1
late,13,13,10,133,3,3,0.29668033274666483,6,0.16666666666666666,0.6
late,13,14,10,133,3,3,0.26444934747229537,1,0.0,0.1
late,14,2,2,133,3,1,0.5056412327259281,1,0.0,0.5
late,14,14,2,133,3,3,0.27580677056783,1,1.0,0.5
late,1,1,4,134,1,1,0.5960383613993101,3,1.0,0.75
late,1,5,4,134,1,1,0.5603953925081573,1,1.0,0.25
late,2,1,1,134,1,1,0.5784498158776776,1,1.0,1.0
late,3,5,1,134,2,1,0.5819529528009805,1,0.0,1.0
late,10,13,1,134,2,3,0.41665065359789133,1,0.0,1.0
late,11,1,2,134,2,1,0.7059245883462243,1,1.0,0.5
late,11,13,2,134,2,3,0.43580817229939306,1,0.0,0.5
late,1,1,3,135,1,1,0.5040427558549251,2,0.0,0.6666666666666666
late,1,6,3,135,1,3,0.4800491728529777,1,0.0,0.3333333333333333
late,2,2,3,135,1,1,0.42337167122963687,3,0.0,1.0
late,5,13,1,135,1,3,0.17823073805931944,1,0.0,1.0
late,6,2,6,135,3,1,0.4354633594582536,2,0.0,0.3333333333333333
late,6,5,6,135,3,1,0.41927249207296574,2,0.5,0.3333333333333333
late,6,6,6,135,3,3,0.4417241608092011,2,0.5,0.3333333333333333
late,10,13,1,135,2,3,0.3697064971055116,1,0.0,1.0
late,11,6,1,135,3,3,0.5583909579977662,1,0.0,1.0
late,13,5,5,135,3,1,0.39246009299127654,1,1.0,0.2
late,13,6,5,135,3,3,0.4138848921811446,2,0.5,0.4
late,13,13,5,135,3,3,0.19764393962974955,2,0.0,0.4
late,14,2,1,135,3,1,0.38231690918687183,1,0.0,1.0
late,1,1,147,136,1,1,0.6035041990901626,46,0.6739130434782609,0.3129251700680272
late,1,2,147,136,1,1,0.5758939994440867,33,0.6363636363636364,0.22448979591836735
late,1,3,147,136,1,2,0.6394829811337308,2,0.5,0.013605442176870748
late,1,3,147,136,1,3,0.6396784975623341,1,0.0,0.006802721088435374
late,1,5,147,136,1,1,0.5716692479691475,19,0.631578947368421,0.1292517006802721
late,1,6,147,136,1,3,0.5837872753961411,13,0.5384615384615384,0.08843537414965986
late,1,8,147,136,1,3,0.4599675287777227,1,0.0,0.006802721088435374
late,1,12,147,136,1,2,0.5154595714210161,1,0.0,0.006802721088435374
late,1,12,147,136,1,5,0.6361492165820155,1,1.0,0.006802721088435374
late,1,13,147,136,1,0,0.013682247471299015,2,0.0,0.013605442176870748
late,1,13,147,136,1,3,0.3403988297027646,28,0.35714285714285715,0.19047619047619047
late,2,1,224,136,1,1,0.5664773449808701,17,0.6470588235294118,0.07589285714285714
late,2,2,224,136,1,1,0.5339336288447167,133,0.5338345864661654,0.59375
late,2,5,224,136,1,1,0.5200278646952666,9,0.4444444444444444,0.04017857142857143
late,2,6,224,136,1,3,0.5351829237219355,17,0.5882352941176471,0.07589285714285714
late,2,8,224,136,1,3,0.4057664488955561,1,0.0,0.004464285714285714
late,2,12,224,136,1,2,0.4650130079907117,1,0.0,0.004464285714285714
late,2,13,224,136,1,3,0.300105939515881,46,0.15217391304347827,0.20535714285714285
late,3,3,3,136,2,2,0.6521305467678462,1,1.0,0.3333333333333333
late,3,6,3,136,2,2,0.553055824013562,1,0.0,0.3333333333333333
late,3,13,3,136,2,3,0.3309329669264199,1,0.0,0.3333333333333333
late,3,6,2,136,3,3,0.5539513828014342,1,1.0,0.5
late,3,12,2,136,3,2,0.4720784288792207,1,1.0,0.5
late,4,1,16,136,1,1,0.7169920014530915,2,1.0,0.125
late,4,2,16,136,1,1,0.6844714738424226,6,0.8333333333333334,0.375
late,4,5,16,136,1,1,0.6716919581014482,3,0.3333333333333333,0.1875
late,4,6,16,136,1,3,0.6892669415634389,5,1.0,0.3125
late,4,1,5,136,4,1,0.8177256642741073,2,1.0,0.4
late,4,2,5,136,4,1,0.7937903241252193,1,1.0,0.2
late,4,6,5,136,4,3,0.7963528599773342,2,1.0,0.4
late,5,1,80,136,1,1,0.5869131931169191,14,0.5714285714285714,0.175
late,5,2,80,136,1,1,0.5535231782391287,8,0.5,0.1
late,5,5,80,136,1,0,0.014805818963817247,1,0.0,0.0125
late,5,5,80,136,1,1,0.5384092162059138,27,0.6666666666666666,0.3375
late,5,6,80,136,1,3,0.5560370021164249,8,0.625,0.1
late,5,8,80,136,1,2,0.4268618154167482,1,0.0,0.0125
late,5,13,80,136,1,0,0.013832794669310814,1,0.0,0.0125
late,5,13,80,136,1,3,0.30413054751911106,20,0.3,0.25
late,5,2,1,136,4,1,0.7215700359531786,1,0.0,1.0
late,6,13,1,136,2,3,0.3316430741215039,1,1.0,1.0
late,6,1,134,136,3,1,0.5843386479856938,3,0.6666666666666666,0.022388059701492536
late,6,2,134,136,3,0,0.014968382593348603,1,0.0,0.007462686567164179
late,6,2,134,136,3,1,0.5472914841293332,35,0.4857142857142857,0.26119402985074625
late,6,3,134,136,3,3,0.5995569854414238,1,1.0,0.007462686567164179
late,6,5,134,136,3,0,0.01487771368119907,3,0.0,0.022388059701492536
late,6,5,134,136,3,1,0.5270712663388917,12,0.5,0.08955223880597014
late,6,6,134,136,3,3,0.5486420352348204,39,0.5128205128205128,0.291044776119403
late,6,8,134,136,3,3,0.41981990960285975,2,0.5,0.014925373134328358
late,6,10,134,136,3,3,0.45840787881821715,2,0.0,0.014925373134328358
late,6,13,134,136,3,0,0.013903651269947307,1,0.0,0.007462686567164179
late,6,13,134,136,3,3,0.28039256034963556,35,0.2571428571428571,0.26119402985074625
late,7,1,19,136,1,1,0.7032783242200438,2,1.0,0.10526315789473684
late,7,2,19,136,1,1,0.6750580059607906,3,1.0,0.15789473684210525
late,7,3,19,136,1,2,0.7299433862255444,1,1.0,0.05263157894736842
late,7,5,19,136,1,1,0.6686081246503562,2,0.0,0.10526315789473684
late,7,6,19,136,1,3,0.6828350703886032,4,0.75,0.21052631578947367
late,7,13,19,136,1,3,0.46212147384961927,7,0.5714285714285714,0.3684210526315789
late,7,6,2,136,3,3,0.6670230390490546,1,1.0,0.5
late,7,13,2,136,3,3,0.40668863438207215,1,1.0,0.5
late,8,13,1,136,2,3,0.3708805959019763,1,1.0,1.0
late,8,2,5,136,3,1,0.5955379304641724,1,1.0,0.2
late,8,8,5,136,3,3,0.43704877514283924,1,0.0,0.2
late,8,13,5,136,3,3,0.326837034111922,2,0.0,0.4
late,8,14,5,136,3,3,0.2846152225179585,1,0.0,0.2
late,9,5,3,136,2,1,0.6211363094591398,1,1.0,0.3333333333333333
late,9,12,3,136,2,5,0.6439881339047259,1,1.0,0.3333333333333333
late,9,13,3,136,2,3,0.43109124699243634,1,1.0,0.3333333333333333
late,10,1,127,136,2,1,0.6646404826454845,22,0.6363636363636364,0.1732283464566929
late,10,2,127,136,2,1,0.6336874719416684,31,0.5806451612903226,0.2440944881889764
late,10,3,127,136,2,2,0.6823494021320101,1,1.0,0.007874015748031496
late,10,3,127,136,2,3,0.682337276176246,1,1.0,0.007874015748031496
late,10,5,127,136,2,1,0.6318036847188347,4,0.75,0.031496062992125984
late,10,6,127,136,2,2,0.6454616441313638,2,0.0,0.015748031496062992
late,10,6,127,136,2,3,0.6454479804862696,13,0.7692307692307693,0.10236220472440945
late,10,7,127,136,2,1,0.6034826962876625,2,1.0,0.015748031496062992
late,10,8,127,136,2,3,0.5238600674461745,1,0.0,0.007874015748031496
late,10,10,127,136,2,2,0.5834736854849761,6,0.6666666666666666,0.047244094488188976
late,10,10,127,136,2,3,0.5580454741070303,1,1.0,0.007874015748031496
late,10,11,127,136,2,3,0.560019279851764,1,1.0,0.007874015748031496
late,10,12,127,136,2,0,0.015746759308116972,1,0.0,0.007874015748031496
late,10,12,127,136,2,2,0.5950162958727349,8,0.625,0.06299212598425197
late,10,13,127,136,2,0,0.01571840988956016,1,0.0,0.007874015748031496
late,10,13,127,136,2,3,0.44625515981782854,32,0.53125,0.25196850393700787
late,10,5,6,136,3,1,0.6214546904690029,1,1.0,0.16666666666666666
late,10,7,6,136,3,1,0.5902197928216452,1,0.0,0.16666666666666666
late,10,10,6,136,3,2,0.5670683447423518,1,1.0,0.16666666666666666
late,10,13,6,136,3,0,0.01594640446184883,1,0.0,0.16666666666666666
late,10,13,6,136,3,3,0.3687565138813069,2,0.0,0.3333333333333333
late,10,3,7,136,5,3,0.7257812408132117,1,1.0,0.14285714285714285
late,10,13,7,136,5,3,0.5504222047603006,6,0.6666666666666666,0.8571428571428571
late,11,1,18,136,2,1,0.7156035909895706,9,0.6666666666666666,0.5
late,11,2,18,136,2,1,0.6842837784891829,1,0.0,0.05555555555555555
late,11,3,18,136,2,3,0.7145559988023625,1,1.0,0.05555555555555555
late,11,4,18,136,2,4,0.7149580235517141,3,0.6666666666666666,0.16666666666666666
late,11,10,18,136,2,2,0.6259573452032091,3,0.6666666666666666,0.16666666666666666
late,11,13,18,136,2,3,0.42040566074226804,1,1.0,0.05555555555555555
late,11,1,5,136,3,1,0.6944731858318561,1,1.0,0.2
late,11,2,5,136,3,1,0.6663377850145487,1,1.0,0.2
late,11,5,5,136,3,1,0.6548612103710134,1,1.0,0.2
late,11,7,5,136,3,1,0.6228665537959566,1,1.0,0.2
late,11,13,5,136,3,3,0.3493312107585108,1,0.0,0.2
late,12,1,80,136,2,1,0.5538831393078497,2,0.0,0.025
late,12,2,80,136,2,1,0.5258146279178013,5,0.2,0.0625
late,12,3,80,136,2,3,0.5706174701254237,2,1.0,0.025
late,12,5,80,136,2,0,0.014529308896696297,1,0.0,0.0125
late,12,6,80,136,2,3,0.5510265781827022,2,1.0,0.025
late,12,9,80,136,2,2,0.5177214885713658,1,1.0,0.0125
late,12,10,80,136,2,2,0.49816702509385075,4,1.0,0.05
late,12,12,80,136,2,0,0.014370772899516202,3,0.0,0.0375
late,12,12,80,136,2,2,0.5053788845556522,36,0.4722222222222222,0.45
late,12,12,80,136,2,3,0.5088442704237465,2,0.5,0.025
late,12,12,80,136,2,5,0.567361609239664,9,0.4444444444444444,0.1125
late,12,13,80,136,2,0,0.014097522348378277,1,0.0,0.0125
late,12,13,80,136,2,3,0.3744885707830249,10,0.1,0.125
late,12,14,80,136,2,3,0.31115205578685756,2,0.0,0.025
late,12,2,8,136,3,1,0.5163404978749038,1,0.0,0.125
late,12,5,8,136,3,0,0.014840188579842513,1,0.0,0.125
late,12,12,8,136,3,2,0.47986711490488126,2,0.0,0.25
late,12,12,8,136,3,5,0.5503881972121492,2,1.0,0.25
late,12,13,8,136,3,3,0.28669275786179843,1,0.0,0.125
late,12,14,8,136,3,3,0.24267787898245846,1,1.0,0.125
late,12,12,14,136,5,2,0.5110079742203488,10,0.7,0.7142857142857143
late,12,12,14,136,5,5,0.5662662680590603,2,0.5,0.14285714285714285
late,12,13,14,136,5,3,0.33246278577000615,2,0.0,0.14285714285714285
late,13,1,169,136,3,1,0.5323022233358852,7,0.2857142857142857,0.04142011834319527
late,13,2,169,136,3,1,0.5074082600396275,47,0.5319148936170213,0.2781065088757396
late,13,3,169,136,3,2,0.5607582669036996,3,0.6666666666666666,0.01775147928994083
late,13,5,169,136,3,1,0.4996930193273206,10,0.6,0.05917159763313609
late,13,6,169,136,3,3,0.5211303582096536,13,0.6153846153846154,0.07692307692307693
late,13,10,169,136,3,2,0.4558797341683211,1,1.0,0.005917159763313609
late,13,10,169,136,3,3,0.43717112630003796,1,0.0,0.005917159763313609
late,13,12,169,136,3,0,0.014768044349549614,1,0.0,0.005917159763313609
late,13,12,169,136,3,2,0.45947207826852926,2,1.0,0.011834319526627219
late,13,12,169,136,3,5,0.523013781825254,1,1.0,0.005917159763313609
late,13,13,169,136,3,0,0.014454493897594506,8,0.0,0.047337278106508875
late,13,13,169,136,3,3,0.282575763705545,74,0.32432432432432434,0.4378698224852071
late,13,14,169,136,3,3,0.2521863929561543,1,1.0,0.005917159763313609
late,14,2,1,136,1,1,0.4798908225040041,1,0.0,1.0
late,1,1,13,137,1,0,0.009599698253916565,1,0.0,0.07692307692307693
late,1,1,13,137,1,1,0.5433246014554223,4,0.5,0.3076923076923077
late,1,2,13,137,1,1,0.5160026767068108,2,1.0,0.15384615384615385
late,1,5,13,137,1,1,0.5046225065125032,3,0.6666666666666666,0.23076923076923078
late,1,6,13,137,1,0,0.010276395803182957,2,0.0,0.15384615384615385
late,1,12,13,137,1,2,0.4441200731397962,1,1.0,0.07692307692307693
late,2,1,7,137,1,1,0.5077438533572155,1,1.0,0.14285714285714285
late,2,2,7,137,1,1,0.4807837020963631,3,0.3333333333333333,0.42857142857142855
late,2,5,7,137,1,1,0.46349719005457646,3,0.6666666666666666,0.42857142857142855
late,4,2,4,137,1,1,0.6406054249919837,2,1.0,0.5
late,4,5,4,137,1,0,0.010498100054346196,1,0.0,0.25
late,4,5,4,137,1,1,0.6183067306648946,1,0.0,0.25
late,4,5,1,137,4,1,0.7437533704223083,1,1.0,1.0
late,5,5,8,137,1,0,0.01055873595835831,1,0.0,0.125
late,5,5,8,137,1,1,0.4856958701156757,6,0.3333333333333333,0.75
late,5,6,8,137,1,3,0.5038481553044992,1,0.0,0.125
late,6,6,1,137,3,3,0.49126619041804503,1,0.0,1.0
late,7,5,1,137,1,1,0.612825214325365,1,0.0,1.0
late,10,13,1,137,2,0,0.011277788582653223,1,0.0,1.0
late,11,1,4,137,2,1,0.6445445545142172,1,1.0,0.25
late,11,2,4,137,2,1,0.613560594132314,1,0.0,0.25
late,11,13,4,137,2,3,0.366223459275587,2,0.5,0.5
late,11,2,1,137,3,1,0.6933450064881792,1,1.0,1.0
late,11,1,2,137,5,1,0.6102305370489979,1,1.0,0.5
late,11,10,2,137,5,2,0.557025135904967,1,1.0,0.5
late,13,5,1,137,3,1,0.427512170109193,1,0.0,1.0
late,14,2,2,137,1,0,0.010836435110542464,1,0.0,0.5
late,14,14,2,137,1,0,0.010514896135037739,1,0.0,0.5
late,1,1,19,138,1,0,0.01574851967423656,1,0.0,0.05263157894736842
late,1,1,19,138,1,1,0.634895904132435,10,0.7,0.5263157894736842
late,1,2,19,138,1,1,0.6089837137130636,1,1.0,0.05263157894736842
late,1,3,19,138,1,2,0.6691932837820115,1,1.0,0.05263157894736842
late,1,6,19,138,1,3,0.6145829589907914,3,0.6666666666666666,0.15789473684210525
late,1,13,19,138,1,3,0.3715858974027939,3,0.3333333333333333,0.15789473684210525
late,2,1,5,138,1,1,0.579963743152464,1,0.0,0.2
late,2,2,5,138,1,1,0.5518672245370373,1,1.0,0.2
late,2,13,5,138,1,3,0.3179001266933255,3,0.3333333333333333,0.6
late,4,1,6,138,4,1,0.8354829673410298,1,1.0,0.16666666666666666
late,4,2,6,138,4,1,0.812035988393756,1,1.0,0.16666666666666666
late,4,5,6,138,4,1,0.8032961023857771,2,1.0,0.3333333333333333
late,4,13,6,138,4,3,0.5798548539662001,2,0.0,0.3333333333333333
late,5,5,2,138,1,1,0.5607538080259808,1,1.0,0.5
late,5,13,2,138,1,3,0.3141677975238754,1,0.0,0.5
late,6,2,8,138,3,1,0.5698523887305866,1,1.0,0.125
late,6,5,8,138,3,1,0.551233897646403,1,1.0,0.125
late,6,6,8,138,3,3,0.5729901955384407,2,0.0,0.25
late,6,13,8,138,3,0,0.016899985314497473,1,0.0,0.125
late,6,13,8,138,3,3,0.3045507942864004,3,0.3333333333333333,0.375
late,7,2,4,138,1,1,0.6948741351171291,2,1.0,0.5
late,7,6,4,138,1,3,0.705415984138767,1,1.0,0.25
late,7,13,4,138,1,3,0.48597211966994547,1,1.0,0.25
late,10,1,6,138,2,1,0.6830441491159589,1,1.0,0.16666666666666666
late,10,2,6,138,2,1,0.6555201913703587,1,1.0,0.16666666666666666
late,10,13,6,138,2,0,0.01966528538797335,2,0.0,0.3333333333333333
late,10,13,6,138,2,3,0.4503891677716852,2,0.5,0.3333333333333333
late,11,1,6,138,2,0,0.017743972157011303,1,0.0,0.16666666666666666
late,11,1,6,138,2,1,0.7480651069379171,2,0.5,0.3333333333333333
late,11,2,6,138,2,1,0.7155833676295579,1,1.0,0.16666666666666666
late,11,6,6,138,2,3,0.7241700640795093,1,1.0,0.16666666666666666
late,11,7,6,138,2,1,0.6858490887466494,1,1.0,0.16666666666666666
late,13,1,21,138,3,1,0.5588693833796593,1,1.0,0.047619047619047616
late,13,2,21,138,3,0,0.018154778715003955,1,0.0,0.047619047619047616
late,13,2,21,138,3,1,0.5340019262518483,5,0.6,0.23809523809523808
late,13,6,21,138,3,3,0.5472635905651545,4,0.5,0.19047619047619047
late,13,13,21,138,3,0,0.01760339879627718,1,0.0,0.047619047619047616
late,13,13,21,138,3,3,0.3094531476642983,9,0.0,0.42857142857142855
late,14,14,1,138,1,1,0.2796907676562123,1,1.0,1.0
late,1,1,39,139,1,0,0.024253752207244617,3,0.0,0.07692307692307693
late,1,1,39,139,1,1,0.691242509941914,15,0.8,0.38461538461538464
late,1,3,39,139,1,3,0.7421942258524923,15,0.8,0.38461538461538464
late,1,5,39,139,1,1,0.6636327982766174,1,1.0,0.02564102564102564
late,1,6,39,139,1,3,0.6737254889492751,1,1.0,0.02564102564102564
late,1,11,39,139,1,2,0.6058729014512156,2,1.0,0.05128205128205128
late,1,13,39,139,1,0,0.025479678233143968,2,0.0,0.05128205128205128
late,3,1,9,139,3,1,0.6573621096298863,1,1.0,0.1111111111111111
late,3,3,9,139,3,3,0.7562916461423589,7,0.7142857142857143,0.7777777777777778
late,3,13,9,139,3,0,0.025523495032404735,1,0.0,0.1111111111111111
late,6,1,7,139,3,1,0.6657658021790791,4,0.5,0.5714285714285714
late,6,3,7,139,3,3,0.6683775805531962,1,1.0,0.14285714285714285
late,6,5,7,139,3,1,0.6027742039324708,1,0.0,0.14285714285714285
late,6,6,7,139,3,3,0.630929798944759,1,1.0,0.14285714285714285
late,7,6,1,139,3,2,0.7467619756188095,1,1.0,1.0
late,10,1,3,139,2,1,0.7428536650891949,1,1.0,0.3333333333333333
late,10,2,3,139,2,1,0.7179685837571391,1,1.0,0.3333333333333333
late,10,3,3,139,2,3,0.7849736909018667,1,1.0,0.3333333333333333
late,11,1,9,139,2,1,0.7725051100635935,3,1.0,0.3333333333333333
late,11,3,9,139,2,3,0.7917280623836598,2,0.5,0.2222222222222222
late,11,7,9,139,2,3,0.7159133679865071,1,1.0,0.1111111111111111
late,11,10,9,139,2,2,0.7052333842354476,1,0.0,0.1111111111111111
late,11,13,9,139,2,3,0.5162843834406083,2,0.0,0.2222222222222222
late,13,1,3,139,3,1,0.6300959945993454,1,1.0,0.3333333333333333
late,13,12,3,139,3,2,0.5556785512660576,1,0.0,0.3333333333333333
late,13,13,3,139,3,3,0.3764052286631396,1,1.0,0.3333333333333333
late,1,1,14,140,1,1,0.5920814410025781,4,0.5,0.2857142857142857
late,1,3,14,140,1,2,0.6242064444894005,2,1.0,0.14285714285714285
late,1,5,14,140,1,1,0.5621060793739601,3,0.3333333333333333,0.21428571428571427
late,1,6,14,140,1,2,0.5746882130762261,1,1.0,0.07142857142857142
late,1,13,14,140,1,3,0.34365708783188154,4,0.75,0.2857142857142857
late,2,5,2,140,1,1,0.5052574398688322,1,1.0,0.5
late,2,13,2,140,1,3,0.2901948148115977,1,0.0,0.5
late,3,3,7,140,2,2,0.6359673396577799,4,0.25,0.5714285714285714
late,3,6,7,140,2,2,0.5414832486262765,2,1.0,0.2857142857142857
late,3,13,7,140,2,3,0.32756508034531534,1,1.0,0.14285714285714285
late,4,5,1,140,1,1,0.6644665221074307,1,0.0,1.0
late,5,1,11,140,1,1,0.5687065918187045,1,0.0,0.09090909090909091
late,5,2,11,140,1,1,0.5344265618458409,1,0.0,0.09090909090909091
late,5,5,11,140,1,1,0.5205264516293248,1,0.0,0.09090909090909091
late,5,6,11,140,1,2,0.5409486577480757,2,0.5,0.18181818181818182
late,5,9,11,140,1,2,0.48778322621413306,2,1.0,0.18181818181818182
late,5,13,11,140,1,3,0.28987739577318217,4,0.0,0.36363636363636365
late,6,5,10,140,2,1,0.520815557853245,2,0.0,0.2
late,6,6,10,140,2,2,0.5417416341393717,7,0.5714285714285714,0.7
late,6,9,10,140,2,2,0.49382074978737805,1,1.0,0.1
late,6,1,15,140,3,1,0.5697897318615243,2,0.5,0.13333333333333333
late,6,2,15,140,3,1,0.5316901623664408,3,0.0,0.2
