A1_actionId,C_actionId,A1_playerId,use_count,win_rate,usage_share
0,6,97,13,0.46153846153846156,0.038011695906432746
0,6,107,1,0.0,0.0029239766081871343
0,6,111,2,0.0,0.005847953216374269
0,6,122,4,0.25,0.011695906432748537
0,6,128,1,0.0,0.0029239766081871343
0,6,129,5,0.2,0.014619883040935672
0,6,133,29,0.6896551724137931,0.0847953216374269
0,6,135,9,0.5555555555555556,0.02631578947368421
0,6,136,16,0.5625,0.04678362573099415
0,6,157,14,0.42857142857142855,0.04093567251461988
0,6,158,6,0.3333333333333333,0.017543859649122806
0,7,19,5,0.4,0.03355704697986577
0,7,21,2,0.5,0.013422818791946308
0,7,22,1,0.0,0.006711409395973154
0,7,28,1,1.0,0.006711409395973154
0,7,30,4,0.5,0.026845637583892617
0,7,33,7,0.2857142857142857,0.04697986577181208
0,7,35,6,0.16666666666666666,0.040268456375838924
0,7,39,2,0.0,0.013422818791946308
0,7,43,7,0.7142857142857143,0.04697986577181208
0,7,45,1,0.0,0.006711409395973154
0,7,65,2,0.0,0.013422818791946308
0,7,69,2,1.0,0.013422818791946308
0,7,70,14,0.5,0.09395973154362416
0,7,72,16,0.375,0.10738255033557047
0,7,74,2,0.0,0.013422818791946308
0,7,90,2,0.0,0.013422818791946308
0,7,96,25,0.48,0.16778523489932887
0,7,97,3,0.3333333333333333,0.020134228187919462
0,7,107,1,0.0,0.006711409395973154
0,7,122,6,0.6666666666666666,0.040268456375838924
0,7,128,5,1.0,0.03355704697986577
0,7,129,5,0.2,0.03355704697986577
0,7,131,1,1.0,0.006711409395973154
0,7,133,9,0.3333333333333333,0.06040268456375839
0,7,136,10,0.7,0.06711409395973154
0,7,157,9,0.3333333333333333,0.06040268456375839
0,7,158,1,1.0,0.006711409395973154
0,8,21,1,0.0,0.125
0,8,78,5,0.4,0.625
0,8,96,1,1.0,0.125
0,8,139,1,1.0,0.125
0,9,139,1,0.0,1.0
0,10,3,3,0.6666666666666666,0.00505902192242833
0,10,7,4,0.5,0.006745362563237774
0,10,14,5,0.4,0.008431703204047217
0,10,19,20,0.4,0.03372681281618887
0,10,21,7,0.5714285714285714,0.011804384485666104
0,10,22,6,0.8333333333333334,0.01011804384485666
0,10,26,4,0.75,0.006745362563237774
0,10,30,7,0.5714285714285714,0.011804384485666104
0,10,33,1,0.0,0.0016863406408094434
0,10,39,2,1.0,0.003372681281618887
0,10,43,7,0.42857142857142855,0.011804384485666104
0,10,44,2,0.5,0.003372681281618887
0,10,45,16,0.5,0.026981450252951095
0,10,49,15,0.4666666666666667,0.025295109612141653
0,10,51,17,0.7058823529411765,0.02866779089376054
0,10,54,3,0.3333333333333333,0.00505902192242833
0,10,56,16,0.625,0.026981450252951095
0,10,57,3,0.6666666666666666,0.00505902192242833
0,10,59,8,0.5,0.013490725126475547
0,10,62,4,0.75,0.006745362563237774
0,10,65,3,0.0,0.00505902192242833
0,10,66,7,0.7142857142857143,0.011804384485666104
0,10,67,3,0.6666666666666666,0.00505902192242833
0,10,69,6,0.16666666666666666,0.01011804384485666
0,10,70,27,0.37037037037037035,0.045531197301854974
0,10,72,20,0.35,0.03372681281618887
0,10,74,20,0.5,0.03372681281618887
0,10,78,17,0.23529411764705882,0.02866779089376054
0,10,88,1,0.0,0.0016863406408094434
0,10,90,16,0.25,0.026981450252951095
0,10,94,26,0.34615384615384615,0.04384485666104553
0,10,96,42,0.5238095238095238,0.07082630691399663
0,10,97,4,0.25,0.006745362563237774
0,10,107,13,0.23076923076923078,0.021922428330522766
0,10,111,20,0.35,0.03372681281618887
0,10,115,13,0.23076923076923078,0.021922428330522766
0,10,122,12,0.25,0.02023608768971332
0,10,128,37,0.5135135135135135,0.06239460370994941
0,10,129,5,0.6,0.008431703204047217
0,10,131,3,1.0,0.00505902192242833
0,10,133,44,0.5,0.07419898819561552
0,10,136,60,0.55,0.10118043844856661
0,10,137,3,0.3333333333333333,0.00505902192242833
0,10,139,3,0.0,0.00505902192242833
0,10,155,22,0.6818181818181818,0.03709949409780776
0,10,157,8,0.5,0.013490725126475547
0,10,158,8,0.125,0.013490725126475547
0,11,3,1,0.0,0.0036101083032490976
0,11,7,1,1.0,0.0036101083032490976
0,11,14,1,1.0,0.0036101083032490976
0,11,19,22,0.5454545454545454,0.07942238267148015
0,11,21,2,1.0,0.007220216606498195
0,11,22,1,0.0,0.0036101083032490976
0,11,23,5,0.4,0.018050541516245487
0,11,30,1,0.0,0.0036101083032490976
0,11,33,5,0.4,0.018050541516245487
0,11,35,16,0.375,0.05776173285198556
0,11,39,3,0.6666666666666666,0.010830324909747292
0,11,43,9,0.5555555555555556,0.032490974729241874
0,11,45,1,0.0,0.0036101083032490976
0,11,54,3,0.3333333333333333,0.010830324909747292
0,11,57,2,0.5,0.007220216606498195
0,11,62,5,0.6,0.018050541516245487
0,11,65,2,0.5,0.007220216606498195
0,11,67,4,0.5,0.01444043321299639
0,11,70,21,0.5714285714285714,0.07581227436823104
0,11,72,22,0.45454545454545453,0.07942238267148015
0,11,74,11,0.45454545454545453,0.039711191335740074
0,11,88,8,0.5,0.02888086642599278
0,11,94,1,0.0,0.0036101083032490976
0,11,96,37,0.4594594594594595,0.13357400722021662
0,11,97,8,0.5,0.02888086642599278
0,11,111,3,0.3333333333333333,0.010830324909747292
0,11,122,12,0.3333333333333333,0.04332129963898917
0,11,128,5,0.6,0.018050541516245487
0,11,129,23,0.5652173913043478,0.08303249097472924
0,11,133,5,0.4,0.018050541516245487
0,11,135,4,0.75,0.01444043321299639
0,11,136,18,0.5,0.06498194945848375
0,11,137,3,0.3333333333333333,0.010830324909747292
0,11,157,9,0.3333333333333333,0.032490974729241874
0,11,158,3,0.3333333333333333,0.010830324909747292
0,12,49,14,0.5714285714285714,0.10144927536231885
0,12,51,11,0.6363636363636364,0.07971014492753623
0,12,56,17,0.4117647058823529,0.12318840579710146
0,12,66,38,0.6052631578947368,0.2753623188405797
0,12,70,1,1.0,0.007246376811594203
0,12,78,25,0.36,0.18115942028985507
0,12,139,16,0.3125,0.11594202898550725
0,12,155,16,0.5625,0.11594202898550725
0,13,7,12,0.25,0.03614457831325301
0,13,19,10,0.3,0.030120481927710843
0,13,22,4,0.5,0.012048192771084338
0,13,23,3,0.3333333333333333,0.009036144578313253
0,13,30,5,0.6,0.015060240963855422
0,13,33,1,0.0,0.0030120481927710845
0,13,35,1,1.0,0.0030120481927710845
0,13,39,12,0.4166666666666667,0.03614457831325301
0,13,43,19,0.21052631578947367,0.0572289156626506
0,13,44,3,0.3333333333333333,0.009036144578313253
0,13,45,15,0.2,0.045180722891566265
0,13,54,1,0.0,0.0030120481927710845
0,13,59,1,0.0,0.0030120481927710845
0,13,62,7,0.5714285714285714,0.02108433734939759
0,13,65,6,0.5,0.018072289156626505
0,13,67,3,0.0,0.009036144578313253
0,13,69,1,0.0,0.0030120481927710845
0,13,70,17,0.29411764705882354,0.05120481927710843
0,13,72,18,0.2777777777777778,0.05421686746987952
0,13,74,24,0.25,0.07228915662650602
0,13,78,5,0.4,0.015060240963855422
0,13,88,2,0.5,0.006024096385542169
0,13,96,41,0.3170731707317073,0.12349397590361445
0,13,97,15,0.13333333333333333,0.045180722891566265
0,13,107,4,0.25,0.012048192771084338
0,13,115,3,0.0,0.009036144578313253
0,13,122,14,0.5,0.04216867469879518
0,13,128,8,0.25,0.024096385542168676
0,13,129,31,0.4838709677419355,0.09337349397590361
0,13,131,7,0.5714285714285714,0.02108433734939759
0,13,133,12,0.5,0.03614457831325301
0,13,135,1,0.0,0.0030120481927710845
0,13,136,18,0.2222222222222222,0.05421686746987952
0,13,137,1,0.0,0.0030120481927710845
0,13,157,5,0.2,0.015060240963855422
0,13,158,2,0.5,0.006024096385542169
0,14,67,1,0.0,0.16666666666666666
0,14,96,4,0.5,0.6666666666666666
0,14,122,1,0.0,0.16666666666666666
15,1,0,6,0.3333333333333333,0.0018610421836228288
15,1,1,5,0.4,0.0015508684863523574
15,1,2,1,1.0,0.00031017369727047146
15,1,3,37,0.43243243243243246,0.011476426799007445
15,1,4,17,0.29411764705882354,0.005272952853598015
15,1,5,3,1.0,0.0009305210918114144
15,1,6,13,0.7692307692307693,0.004032258064516129
15,1,8,21,0.47619047619047616,0.006513647642679901
15,1,9,1,0.0,0.00031017369727047146
15,1,10,21,0.47619047619047616,0.006513647642679901
15,1,11,29,0.5862068965517241,0.008995037220843672
15,1,12,29,0.6551724137931034,0.008995037220843672
15,1,13,12,0.5,0.0037220843672456576
15,1,15,6,0.16666666666666666,0.0018610421836228288
15,1,16,5,0.4,0.0015508684863523574
15,1,17,4,0.25,0.0012406947890818859
15,1,18,3,0.0,0.0009305210918114144
15,1,20,6,0.6666666666666666,0.0018610421836228288
15,1,21,16,0.625,0.004962779156327543
15,1,23,2,1.0,0.0006203473945409429
15,1,24,8,0.125,0.0024813895781637717
15,1,25,15,0.6,0.004652605459057072
15,1,27,1,1.0,0.00031017369727047146
15,1,29,18,0.3888888888888889,0.005583126550868486
15,1,31,22,0.6818181818181818,0.006823821339950372
15,1,32,4,0.75,0.0012406947890818859
15,1,33,3,0.6666666666666666,0.0009305210918114144
15,1,34,15,0.5333333333333333,0.004652605459057072
15,1,35,4,0.75,0.0012406947890818859
15,1,36,3,1.0,0.0009305210918114144
15,1,37,26,0.6923076923076923,0.008064516129032258
15,1,38,28,0.5357142857142857,0.008684863523573201
15,1,40,3,0.6666666666666666,0.0009305210918114144
15,1,41,16,0.6875,0.004962779156327543
15,1,42,1,1.0,0.00031017369727047146
15,1,46,15,0.4666666666666667,0.004652605459057072
15,1,47,13,0.38461538461538464,0.004032258064516129
15,1,48,2,0.5,0.0006203473945409429
15,1,50,15,0.4666666666666667,0.004652605459057072
15,1,52,7,1.0,0.0021712158808933004
15,1,54,18,0.5,0.005583126550868486
15,1,55,6,0.16666666666666666,0.0018610421836228288
15,1,56,2,0.5,0.0006203473945409429
15,1,57,17,0.8235294117647058,0.005272952853598015
15,1,58,3,0.3333333333333333,0.0009305210918114144
15,1,61,5,0.2,0.0015508684863523574
15,1,62,6,0.16666666666666666,0.0018610421836228288
15,1,63,1,0.0,0.00031017369727047146
15,1,64,105,0.5619047619047619,0.032568238213399506
15,1,68,13,0.6923076923076923,0.004032258064516129
15,1,69,19,0.47368421052631576,0.005893300248138958
15,1,70,53,0.5849056603773585,0.016439205955334987
15,1,71,11,0.36363636363636365,0.003411910669975186
15,1,72,114,0.4649122807017544,0.03535980148883375
15,1,73,23,0.43478260869565216,0.007133995037220843
15,1,75,6,0.16666666666666666,0.0018610421836228288
15,1,76,13,0.5384615384615384,0.004032258064516129
15,1,77,15,0.6,0.004652605459057072
15,1,79,6,0.16666666666666666,0.0018610421836228288
15,1,80,17,0.7647058823529411,0.005272952853598015
15,1,81,22,0.45454545454545453,0.006823821339950372
15,1,82,1,0.0,0.00031017369727047146
15,1,83,8,0.375,0.0024813895781637717
15,1,84,5,0.6,0.0015508684863523574
15,1,85,16,0.5,0.004962779156327543
15,1,86,22,0.5454545454545454,0.006823821339950372
15,1,87,9,0.1111111111111111,0.002791563275434243
15,1,89,14,0.35714285714285715,0.004342431761786601
15,1,90,22,0.5454545454545454,0.006823821339950372
15,1,91,4,0.5,0.0012406947890818859
15,1,92,5,0.4,0.0015508684863523574
15,1,93,14,0.35714285714285715,0.004342431761786601
15,1,95,8,0.5,0.0024813895781637717
15,1,96,315,0.5873015873015873,0.09770471464019852
15,1,98,10,0.3,0.003101736972704715
15,1,99,14,0.5,0.004342431761786601
15,1,100,2,0.0,0.0006203473945409429
15,1,101,85,0.5882352941176471,0.026364764267990073
15,1,102,5,0.4,0.0015508684863523574
15,1,103,8,0.25,0.0024813895781637717
15,1,104,12,0.25,0.0037220843672456576
15,1,105,4,0.0,0.0012406947890818859
15,1,106,13,0.46153846153846156,0.004032258064516129
15,1,107,23,0.391304347826087,0.007133995037220843
15,1,108,3,0.0,0.0009305210918114144
15,1,109,6,0.3333333333333333,0.0018610421836228288
15,1,110,23,0.6956521739130435,0.007133995037220843
15,1,111,82,0.5487804878048781,0.02543424317617866
15,1,112,41,0.6097560975609756,0.01271712158808933
15,1,113,16,0.5625,0.004962779156327543
15,1,114,1,0.0,0.00031017369727047146
15,1,115,55,0.34545454545454546,0.017059553349875932
15,1,116,1,0.0,0.00031017369727047146
15,1,117,10,0.7,0.003101736972704715
15,1,118,28,0.8214285714285714,0.008684863523573201
15,1,119,4,0.25,0.0012406947890818859
15,1,121,21,0.7142857142857143,0.006513647642679901
15,1,122,78,0.5769230769230769,0.024193548387096774
15,1,123,4,0.5,0.0012406947890818859
15,1,124,8,0.375,0.0024813895781637717
15,1,126,4,0.75,0.0012406947890818859
15,1,127,3,0.3333333333333333,0.0009305210918114144
15,1,128,224,0.5401785714285714,0.06947890818858561
15,1,129,43,0.627906976744186,0.013337468982630272
15,1,130,6,0.16666666666666666,0.0018610421836228288
15,1,132,140,0.5642857142857143,0.043424317617866005
15,1,134,6,0.8333333333333334,0.0018610421836228288
15,1,136,294,0.5170068027210885,0.09119106699751861
15,1,137,6,1.0,0.0018610421836228288
15,1,138,30,0.6,0.009305210918114143
15,1,139,3,0.6666666666666666,0.0009305210918114144
15,1,140,51,0.6274509803921569,0.015818858560794045
15,1,141,15,0.4666666666666667,0.004652605459057072
15,1,142,5,0.8,0.0015508684863523574
15,1,143,15,0.26666666666666666,0.004652605459057072
15,1,144,119,0.5966386554621849,0.036910669975186106
15,1,145,2,0.0,0.0006203473945409429
15,1,146,5,0.6,0.0015508684863523574
15,1,147,8,0.625,0.0024813895781637717
15,1,148,19,0.42105263157894735,0.005893300248138958
15,1,149,13,0.7692307692307693,0.004032258064516129
15,1,150,48,0.6458333333333334,0.01488833746898263
15,1,151,15,0.4,0.004652605459057072
15,1,152,6,0.5,0.0018610421836228288
15,1,153,102,0.6764705882352942,0.03163771712158809
15,1,154,5,0.2,0.0015508684863523574
15,1,155,7,0.42857142857142855,0.0021712158808933004
15,1,156,10,0.8,0.003101736972704715
15,1,157,30,0.4,0.009305210918114143
15,1,158,5,0.2,0.0015508684863523574
15,1,159,8,0.5,0.0024813895781637717
15,1,160,6,0.0,0.0018610421836228288
15,1,161,12,0.5833333333333334,0.0037220843672456576
15,1,162,7,0.8571428571428571,0.0021712158808933004
15,1,163,20,0.55,0.00620347394540943
15,1,164,1,0.0,0.00031017369727047146
15,2,0,4,1.0,0.005961251862891207
15,2,1,2,0.5,0.0029806259314456036
15,2,8,2,0.5,0.0029806259314456036
15,2,10,5,0.4,0.007451564828614009
15,2,11,19,0.5263157894736842,0.028315946348733235
15,2,13,19,0.5263157894736842,0.028315946348733235
15,2,17,4,0.25,0.005961251862891207
15,2,18,2,0.5,0.0029806259314456036
15,2,20,6,0.6666666666666666,0.00894187779433681
15,2,21,1,1.0,0.0014903129657228018
15,2,24,3,0.6666666666666666,0.004470938897168405
15,2,25,2,0.5,0.0029806259314456036
15,2,28,2,0.5,0.0029806259314456036
15,2,29,2,0.5,0.0029806259314456036
15,2,31,1,1.0,0.0014903129657228018
15,2,33,1,0.0,0.0014903129657228018
15,2,34,2,0.0,0.0029806259314456036
15,2,35,1,1.0,0.0014903129657228018
15,2,36,5,0.0,0.007451564828614009
15,2,37,9,0.2222222222222222,0.013412816691505217
15,2,40,4,0.25,0.005961251862891207
15,2,41,1,0.0,0.0014903129657228018
15,2,47,8,0.75,0.011922503725782414
15,2,50,6,0.6666666666666666,0.00894187779433681
15,2,54,1,1.0,0.0014903129657228018
15,2,55,2,0.5,0.0029806259314456036
15,2,56,1,0.0,0.0014903129657228018
15,2,58,1,0.0,0.0014903129657228018
15,2,61,2,0.0,0.0029806259314456036
15,2,62,1,1.0,0.0014903129657228018
15,2,64,8,0.625,0.011922503725782414
15,2,69,1,1.0,0.0014903129657228018
15,2,70,28,0.35714285714285715,0.041728763040238454
15,2,71,3,1.0,0.004470938897168405
15,2,72,28,0.6071428571428571,0.041728763040238454
15,2,73,1,0.0,0.0014903129657228018
15,2,76,2,0.0,0.0029806259314456036
15,2,80,1,1.0,0.0014903129657228018
15,2,81,13,0.5384615384615384,0.019374068554396422
15,2,83,2,0.5,0.0029806259314456036
15,2,85,4,1.0,0.005961251862891207
15,2,86,4,0.0,0.005961251862891207
15,2,87,2,0.0,0.0029806259314456036
15,2,90,1,0.0,0.0014903129657228018
15,2,91,1,1.0,0.0014903129657228018
15,2,96,90,0.4222222222222222,0.13412816691505217
15,2,98,2,0.0,0.0029806259314456036
15,2,101,25,0.56,0.037257824143070044
15,2,104,3,0.3333333333333333,0.004470938897168405
15,2,106,28,0.4642857142857143,0.041728763040238454
15,2,107,2,0.0,0.0029806259314456036
15,2,108,3,0.3333333333333333,0.004470938897168405
15,2,109,1,1.0,0.0014903129657228018
15,2,110,1,0.0,0.0014903129657228018
15,2,111,15,0.5333333333333333,0.022354694485842028
15,2,112,9,0.6666666666666666,0.013412816691505217
15,2,113,3,1.0,0.004470938897168405
15,2,115,4,0.75,0.005961251862891207
15,2,117,4,0.75,0.005961251862891207
15,2,118,3,0.6666666666666666,0.004470938897168405
15,2,122,22,0.45454545454545453,0.03278688524590164
15,2,123,5,0.2,0.007451564828614009
15,2,126,1,1.0,0.0014903129657228018
15,2,127,5,0.2,0.007451564828614009
15,2,128,7,0.5714285714285714,0.010432190760059613
15,2,129,20,0.65,0.029806259314456036
15,2,132,32,0.4375,0.04769001490312966
15,2,136,88,0.4318181818181818,0.13114754098360656
15,2,137,5,0.2,0.007451564828614009
15,2,138,10,0.4,0.014903129657228018
15,2,140,4,0.5,0.005961251862891207
15,2,143,1,0.0,0.0014903129657228018
15,2,144,8,0.625,0.011922503725782414
15,2,145,2,0.0,0.0029806259314456036
15,2,147,1,0.0,0.0014903129657228018
15,2,148,1,1.0,0.0014903129657228018
15,2,149,5,0.8,0.007451564828614009
15,2,150,16,0.4375,0.02384500745156483
15,2,151,1,0.0,0.0014903129657228018
15,2,153,4,0.25,0.005961251862891207
15,2,156,1,0.0,0.0014903129657228018
15,2,157,10,0.2,0.014903129657228018
15,2,158,1,0.0,0.0014903129657228018
15,2,159,4,0.25,0.005961251862891207
15,2,161,1,0.0,0.0014903129657228018
15,2,162,5,0.2,0.007451564828614009
15,3,4,1,0.0,0.005780346820809248
15,3,6,6,0.5,0.03468208092485549
15,3,11,2,0.5,0.011560693641618497
15,3,21,2,0.5,0.011560693641618497
15,3,32,2,1.0,0.011560693641618497
15,3,34,1,0.0,0.005780346820809248
15,3,37,6,1.0,0.03468208092485549
15,3,42,3,0.6666666666666666,0.017341040462427744
15,3,52,12,0.5,0.06936416184971098
15,3,53,3,0.6666666666666666,0.017341040462427744
15,3,57,2,0.5,0.011560693641618497
15,3,64,1,0.0,0.005780346820809248
15,3,79,1,0.0,0.005780346820809248
15,3,82,25,0.56,0.14450867052023122
15,3,93,1,0.0,0.005780346820809248
15,3,95,1,1.0,0.005780346820809248
15,3,96,6,0.6666666666666666,0.03468208092485549
15,3,99,3,0.6666666666666666,0.017341040462427744
15,3,102,1,0.0,0.005780346820809248
15,3,105,10,0.4,0.057803468208092484
15,3,115,1,1.0,0.005780346820809248
15,3,116,5,0.8,0.028901734104046242
15,3,118,2,1.0,0.011560693641618497
15,3,120,1,0.0,0.005780346820809248
15,3,121,1,0.0,0.005780346820809248
15,3,128,1,1.0,0.005780346820809248
15,3,130,2,1.0,0.011560693641618497
15,3,134,2,0.5,0.011560693641618497
15,3,136,17,0.7647058823529411,0.09826589595375723
15,3,139,1,0.0,0.005780346820809248
15,3,141,11,0.2727272727272727,0.06358381502890173
15,3,143,1,1.0,0.005780346820809248
15,3,144,4,0.75,0.023121387283236993
15,3,145,2,0.5,0.011560693641618497
15,3,146,4,0.25,0.023121387283236993
15,3,149,1,0.0,0.005780346820809248
15,3,152,1,0.0,0.005780346820809248
15,3,155,5,0.6,0.028901734104046242
15,3,156,1,0.0,0.005780346820809248
15,3,160,18,0.3333333333333333,0.10404624277456648
15,3,164,2,1.0,0.011560693641618497
15,3,165,1,1.0,0.005780346820809248
15,4,12,1,1.0,0.0048543689320388345
15,4,13,6,0.6666666666666666,0.02912621359223301
15,4,16,1,0.0,0.0048543689320388345
15,4,23,1,1.0,0.0048543689320388345
15,4,28,1,1.0,0.0048543689320388345
15,4,29,2,0.5,0.009708737864077669
15,4,33,1,0.0,0.0048543689320388345
15,4,35,1,1.0,0.0048543689320388345
15,4,38,1,1.0,0.0048543689320388345
15,4,55,1,0.0,0.0048543689320388345
15,4,62,3,0.0,0.014563106796116505
15,4,64,4,0.0,0.019417475728155338
