A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
1,1,1,1,13,late,3233,0.3083656102309609,0.025302781888116493,0.6600670103056306,0.03365068883786994,0.5257992744445801,0.7586421966552734
1,1,1,1,14,late,3233,0.020721365823632036,0.002746030290858229,0.7080465345570004,0.041827958077879764,0.5846608281135559,0.7892184853553772
1,1,1,1,16,late,3233,0.00036817182053220705,0.0006277769575622086,0.7080465345570004,0.041827958077879764,0.5846608281135559,0.7892184853553772
1,1,1,4,1,late,3233,0.06856937361675809,0.005924651385519035,0.5789052067325096,0.030634006340514264,0.5215820074081421,0.6696549654006958
1,1,1,4,2,late,3233,0.1872905907875898,0.036657857664472986,0.648537420927833,0.030102668049380183,0.5744503736495972,0.7008569240570068
1,1,1,4,3,late,3233,0.02262525080527077,0.005991408077620192,0.6233432724901371,0.048889233451666535,0.5029658675193787,0.6992104053497314
1,1,1,4,4,late,3233,0.0006543222704982858,0.0006324392114839789,0.6979002359294685,0.02581399827816802,0.6232673525810242,0.7380833029747009
1,1,1,4,5,late,3233,0.09615822096195016,0.019100075856711717,0.718451379586623,0.026231884114118864,0.6456443667411804,0.7569401860237122
1,1,1,4,6,late,3233,0.11932283362471063,0.0321007030665817,0.7094648756775884,0.031089001785288,0.6117538213729858,0.7522690892219543
1,1,1,4,7,late,3233,0.0009205697729714805,0.0006824399270905581,0.7175843284810766,0.025671249672695302,0.635758101940155,0.7570791244506836
1,1,1,4,8,late,3233,0.0024603856457314295,0.0009386021697586957,0.7949256851250566,0.022560374335370306,0.7241610884666443,0.8307663202285767
1,1,1,4,9,late,3233,0.00942378884644356,0.003118985434452406,0.6870331415774613,0.029157728204905704,0.6010788083076477,0.7308140397071838
1,1,1,4,10,late,3233,0.01008931356813059,0.0011507766960426157,0.757990191973218,0.02044557109021204,0.6941357254981995,0.7876584529876709
1,1,1,4,11,late,3233,0.0024579367908950846,0.0008630819976159615,0.7404228642817956,0.022028719525886004,0.6602501273155212,0.8029047846794128
1,1,1,4,12,late,3233,0.15057226543392496,0.023052976371758616,0.7272181522540179,0.025587569290383264,0.6422626376152039,0.7648960947990417
