A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,0,5,0,13,receive,1,0.07389236455450923,0.0,0.0021624332293868065,0.0,0.0021624332293868065,0.0021624332293868065
0,0,5,0,14,receive,1,0.03321142225111945,0.0,0.0020064455457031727,0.0,0.0020064455457031727,0.0020064455457031727
0,0,5,1,1,receive,1,0.20918110312193147,0.0,0.31728482246398926,0.0,0.31728482246398926,0.31728482246398926
0,0,5,1,2,receive,1,0.08152004123639481,0.0,0.3476862907409668,0.0,0.3476862907409668,0.3476862907409668
0,0,5,1,3,receive,1,0.04325863078371068,0.0,0.3898277282714844,0.0,0.3898277282714844,0.3898277282714844
0,0,5,1,4,receive,1,0.04362771191347933,0.0,0.42101067304611206,0.0,0.42101067304611206,0.42101067304611206
0,0,5,1,5,receive,1,0.062409840517262116,0.0,0.42894652485847473,0.0,0.42894652485847473,0.42894652485847473
0,0,5,1,6,receive,1,0.0879174474857182,0.0,0.3942766785621643,0.0,0.3942766785621643,0.3942766785621643
0,0,5,1,7,receive,1,0.047359532225584644,0.0,0.4095076322555542,0.0,0.4095076322555542,0.4095076322555542
0,0,5,1,8,receive,1,0.035877008188337535,0.0,0.5095491409301758,0.0,0.5095491409301758,0.5095491409301758
0,0,5,1,9,receive,1,0.035671963116243835,0.0,0.3403928875923157,0.0,0.3403928875923157,0.3403928875923157
0,0,5,1,10,receive,1,0.1082579186374131,0.0,0.46670079231262207,0.0,0.46670079231262207,0.46670079231262207
0,0,5,1,11,receive,1,0.08869209612270523,0.0,0.45293304324150085,0.0,0.45293304324150085,0.45293304324150085
0,0,5,1,12,receive,1,0.04912291984559045,0.0,0.4649403393268585,0.0,0.4649403393268585,0.4649403393268585
0,0,5,1,13,receive,1,0.07389236455450923,0.0,0.5986220240592957,0.0,0.5986220240592957,0.5986220240592957
0,0,5,1,14,receive,1,0.03321142225111945,0.0,0.6084342002868652,0.0,0.6084342002868652,0.6084342002868652
0,0,5,4,1,receive,1,0.20918110312193147,0.0,0.36671972274780273,0.0,0.36671972274780273,0.36671972274780273
0,0,5,4,2,receive,1,0.08152004123639481,0.0,0.47460588812828064,0.0,0.47460588812828064,0.47460588812828064
0,0,5,4,3,receive,1,0.04325863078371068,0.0,0.4805881083011627,0.0,0.4805881083011627,0.4805881083011627
0,0,5,4,4,receive,1,0.04362771191347933,0.0,0.5462495684623718,0.0,0.5462495684623718,0.5462495684623718
0,0,5,4,5,receive,1,0.062409840517262116,0.0,0.5846574306488037,0.0,0.5846574306488037,0.5846574306488037
0,0,5,4,6,receive,1,0.0879174474857182,0.0,0.5526120066642761,0.0,0.5526120066642761,0.5526120066642761
0,0,5,4,7,receive,1,0.047359532225584644,0.0,0.5697817802429199,0.0,0.5697817802429199,0.5697817802429199
0,0,5,4,8,receive,1,0.035877008188337535,0.0,0.6698909997940063,0.0,0.6698909997940063,0.6698909997940063
0,0,5,4,9,receive,1,0.035671963116243835,0.0,0.47708627581596375,0.0,0.47708627581596375,0.47708627581596375
0,0,5,4,10,receive,1,0.1082579186374131,0.0,0.6288132071495056,0.0,0.6288132071495056,0.6288132071495056
